row_id,Library ID,Platform,Brand,CountryID,Status,Date Range,Caption,CTA Caption,CTA Button,Platforms,Ad Link,Overall Reach,Gender,Age Range,Segments,Ad Type,image_names,video_names
1239843627713979_0,1.23984E+15,Meta,BMWMotorrad,ES,Inactive,22 Apr 2025 - 8 May 2025,Siente la libertad en cada terreno. Aventura para todos los días. #SpiritOfGS,BMW F 900 GS,Get Offer,['Instagram'],https://www.facebook.com/ads/library/?id=1239843627713979,12721,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""16""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""4393""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""544""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""16""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""2356""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""240""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""2""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""809""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""123""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""6""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""363""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""93""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""15""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""1684""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""153""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""12""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""1666""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""300""}]",single,"[""250725_BMWMOTORRAD_ES_META_1239843627713979_0.jpg"", ""250725_BMWMOTORRAD_ES_META_1239843627713979_1.jpg"", ""250725_BMWMOTORRAD_ES_META_1239843627713979_2.jpg"", ""250725_BMWMOTORRAD_ES_META_1239843627713979_3.jpg""]","[""no_videos_found""]"
1938249946917051_0,1.93825E+15,Meta,BMWMotorrad,ES,Inactive,16 Apr 2025 - 21 Apr 2025,"Pura aventura, sin límites",Hecha para conquistar el mundo,Get Offer,['Instagram'],https://www.facebook.com/ads/library/?id=1938249946917051,2449,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""1051""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""20""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""500""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""9""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""2""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""158""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""14""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""61""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""5""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""4""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""328""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""11""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""270""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""14""}]",single,"[""250725_BMWMOTORRAD_ES_META_1938249946917051_0.jpg"", ""250725_BMWMOTORRAD_ES_META_1938249946917051_1.jpg"", ""250725_BMWMOTORRAD_ES_META_1938249946917051_2.jpg"", ""250725_BMWMOTORRAD_ES_META_1938249946917051_3.jpg"", ""250725_BMWMOTORRAD_ES_META_1938249946917051_4.jpg""]","[""no_videos_found""]"
552144544573401_0,5.52145E+14,Meta,BMWMotorrad,ES,Inactive,15 Apr 2025 - 21 Apr 2025,Siente la libertad en cada terreno. Aventura para todos los días. #SpiritOfGS,BMW F 900 GS,Get Offer,['Instagram'],https://www.facebook.com/ads/library/?id=552144544573401,11575,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""16""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""4131""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""136""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""22""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""2770""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""62""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""7""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""1005""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""29""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""4""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""309""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""18""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""17""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""2122""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""74""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""4""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""747""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""71""}]",single,"[""250725_BMWMOTORRAD_ES_META_552144544573401_0.jpg"", ""250725_BMWMOTORRAD_ES_META_552144544573401_1.jpg"", ""250725_BMWMOTORRAD_ES_META_552144544573401_2.jpg"", ""250725_BMWMOTORRAD_ES_META_552144544573401_3.jpg""]","[""no_videos_found""]"
2029954887513831_0,2.02995E+15,Meta,BMWMotorrad,ES,Inactive,14 Apr 2025 - 16 Apr 2025 · Total active time 23 hrs,Solo una GS llena tus ganas deaventura.,"BMW-MOTORRAD.ES, BMW F 800GS, Escucha tu espíritu GS",Get offer,['Facebook'],https://www.facebook.com/ads/library/?id=2029954887513831,52298,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""15""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""1535""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""139""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""28""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""3086""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""191""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""68""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""18284""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""1260""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""61""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""12581""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""2609""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""87""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""11988""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""766""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""7""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""296""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""34""}]",single,"[""250725_BMWMOTORRAD_ES_META_2029954887513831_0.jpg"", ""250725_BMWMOTORRAD_ES_META_2029954887513831_1.jpg""]","[""no_videos_found""]"
968486395398127_0,9.68486E+14,Meta,BMWMotorrad,ES,Inactive,14 Apr 2025 - 16 Apr 2025,Lidera tu próxima aventura desafiando loslímites de lo desconocido.,"BMW F 900 GS ADV, Desafía lo desconocido",Get Offer,['Facebook'],https://www.facebook.com/ads/library/?id=968486395398127,89120,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""16""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""3526""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""305""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""52""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""5821""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""556""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""71""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""18928""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""5917""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""90""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""23653""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""14623""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""89""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""11227""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""1728""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""7""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""977""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""133""}]",single,"[""250725_BMWMOTORRAD_ES_META_968486395398127_0.jpg"", ""250725_BMWMOTORRAD_ES_META_968486395398127_1.jpg"", ""250725_BMWMOTORRAD_ES_META_968486395398127_2.jpg"", ""250725_BMWMOTORRAD_ES_META_968486395398127_3.jpg""]","[""no_videos_found""]"
595248226871668_0,5.95248E+14,Meta,BMWMotorrad,ES,Inactive,14 Apr 2025 - 15 Apr 2025,Lidera tu próxima aventura desafiando loslímites de lo desconocido. #SpiritOfGS,BMW F 900 GS ADV,Get Offer,['Instagram'],https://www.facebook.com/ads/library/?id=595248226871668,2782,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""837""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""57""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""4""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""616""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""41""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""287""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""20""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""100""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""28""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""4""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""438""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""28""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""286""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""29""}]",single,"[""250725_BMWMOTORRAD_ES_META_595248226871668_0.jpg"", ""250725_BMWMOTORRAD_ES_META_595248226871668_1.jpg"", ""250725_BMWMOTORRAD_ES_META_595248226871668_2.jpg"", ""250725_BMWMOTORRAD_ES_META_595248226871668_3.jpg""]","[""no_videos_found""]"
1187672679515153_0,1.18767E+15,Meta,BMWMotorrad,ES,Inactive,14 Apr 2025 - 16 Apr 2025 · Total active time 23 hrs,Nunca un cero te dio tanto. Llévate una de las últimas unidades que tenemos en stock al 0% TAE.,"F 900 R Y F 900 XR, Llévatela al 0% TAE",Get Offer,['Facebook'],https://www.facebook.com/ads/library/?id=1187672679515153,20039,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""6""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""2146""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""60""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""18""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""4086""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""108""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""30""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""4282""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""119""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""12""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""1758""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""113""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""52""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""7130""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""213""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""371""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""17""}]",single,"[""250725_BMWMOTORRAD_ES_META_1187672679515153_0.jpg"", ""250725_BMWMOTORRAD_ES_META_1187672679515153_1.jpg"", ""250725_BMWMOTORRAD_ES_META_1187672679515153_2.jpg"", ""250725_BMWMOTORRAD_ES_META_1187672679515153_3.jpg"", ""250725_BMWMOTORRAD_ES_META_1187672679515153_4.jpg""]","[""no_videos_found""]"
669799912128162_0,6.698E+14,Meta,BMWMotorrad,ES,Inactive,11 Apr 2025 - 15 Apr 2025,¡Descubre la nueva BMW #R1300R!¿Cuál es tu favorita? 😉 #MakeLifeARide #BMWMotorrad,,,['Instagram'],https://www.facebook.com/ads/library/?id=669799912128162,46216,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""105""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""12227""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""1168""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""84""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""8833""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""521""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""45""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""4286""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""212""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""18""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""1347""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""95""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""50""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""8481""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""369""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""164""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""6688""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""1398""}]",single,[],"[""no_videos_found""]"
9725605447495923_0,9.72561E+15,Meta,BMWMotorrad,ES,Inactive,10 Apr 2025 - 14 Apr 2025,La nueva BMW R 1300 R 🤯 Experimenta una sensación Roadster inigualable que combina una ergonomía deportiva y un confort superior con un amplio espacio de almacenamiento para disfrutar de la conducción definitiva.Descúbrela ahora:https://www.bmw-motorrad.es/es/models/roadster/r1300r.html?tl=soc-face-sopc-pro-mn-.-inst-.-.-.-6c635d4edf58#MakeLifeARide #R1300R #BMWMotorrad__Mejorada con IA.,"WWW.BMW-MOTORRAD.ES, Boxer Punch on Every Curve | The all-new BMW R 1300 R",Watch more,['Facebook'],https://www.facebook.com/ads/library/?id=9725605447495923,66658,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""14""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""3547""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""152""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""63""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""10183""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""264""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""70""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""20495""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""380""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""33""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""4210""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""217""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""154""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""25886""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""509""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""6""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""234""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""24""}]",single,[],"[""250725_BMWMOTORRAD_ES_META_9725605447495923_0.mp4"", ""250725_BMWMOTORRAD_ES_META_9725605447495923_1.mp4""]"
1455479929166570_0,1.45548E+15,Meta,BMWMotorrad,ES,Inactive,9 Apr 2025 - 12 Apr 2025,💥 WEB BMW MOTORRAD DAYS 2025 ABIERTA 💥 Entra ahora y descubre TODO lo que hemos preparado 😎 LINK en la BIO y en STORIES. 🔗#BMDPeñiscola25 #MakeLifeARide #BMWMotorrad #BMWMotorradDays,,,['Instagram'],https://www.facebook.com/ads/library/?id=1455479929166570,26848,All,24-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""56""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""4961""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""756""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""47""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""4396""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""459""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""42""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""5332""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""287""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""25""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""2038""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""154""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""61""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""6800""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""395""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""26""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""920""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""225""}]",single,[],"[""no_videos_found""]"
1091262093034597_0,1.09126E+15,Meta,BMWMotorrad,ES,Inactive,9 Apr 2025 - 12 Apr 2025,💥 WEB BMW MOTORRAD DAYS 2025 ABIERTA 💥 Entra ahora y descubre TODO lo que hemos preparado 😎 https://www.bmw-motorrad.es/es/experiencias/bmw-motorrad-days.html?tl=soc-face-sopc-brnd-mn-.-post-.-.-.-daa1a47f7dd4#BMDPeñiscola25 #MakeLifeARide #BMWMotorrad #BMWMotorradDays,,,['Facebook'],https://www.facebook.com/ads/library/?id=1091262093034597,97201,All,24-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""82""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""13044""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""4569""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""147""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""15690""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""5984""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""90""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""13512""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""6860""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""63""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""7914""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""6242""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""136""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""16015""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""6577""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""14""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""1182""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""333""}]",single,[],"[""250725_BMWMOTORRAD_ES_META_1091262093034597_0.mp4"", ""250725_BMWMOTORRAD_ES_META_1091262093034597_1.mp4""]"
