row_id,library_id,platform,brand,countryid,status,date_range,caption,cta_caption,cta_button,platforms,ad_link,overall_reach,gender,age_range,segments,ad_type,image_names,video_names,model_label
1282826290003083_2,1282830000000000.0,Meta,BMWMotorrad,DE,Inactive,1 Jul 2025 - 1 Jul 2025,Die neue BMW Motorrad R 1300 R: Entfessele die Boxer-Power und versetze Dich in den Kurvenrausch. Jetzt entdecken! 💪#MakeLifeARide #NeverStopChallenging #R1300R #BMWMotorrad,BOXER-POWER UND KURVENRAUSCH,Learn More,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=1282826290003083,3167.0,All,18-65+ years old,"[{""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""194""}, {""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""11""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""9""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""831""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""35""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""6""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""819""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""57""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""668""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""43""}, {""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""340""}, {""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""28""}, {""location"": ""Germany"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""35""}]",summary,"[""250725_BMWMOTORRAD_DE_META_1282826290003083_0.jpg"", ""250725_BMWMOTORRAD_DE_META_1282826290003083_1.jpg"", ""250725_BMWMOTORRAD_DE_META_1282826290003083_2.jpg"", ""250725_BMWMOTORRAD_DE_META_1282826290003083_3.jpg""]","[""no_videos_found""]",R 1300 R
699276619682199_1,699277000000000.0,Meta,BMWMotorrad,DE,Inactive,1 Jul 2025 - 1 Jul 2025 · Total active time 6 hrs,Erlebe mit der neuen BMW Motorrad R 1300 RT eine neue Dimension desTourenfahrens. Entdecke sie jetzt! 💪🏼#MakeLifeARide #R1300RT #RideAndShare #BMWMotorrad,"NEUE DIMENSION DES TOURENFAHRENS, Jetzt Highlights entdecken",Learn More,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=699276619682199,37.0,All,18-65+ years old,"[{""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""2""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""16""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""8""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""7""}, {""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""3""}, {""location"": ""Germany"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""1""}]",summary,"[""250725_BMWMOTORRAD_DE_META_699276619682199_0.jpg"", ""250725_BMWMOTORRAD_DE_META_699276619682199_1.jpg"", ""250725_BMWMOTORRAD_DE_META_699276619682199_2.jpg"", ""250725_BMWMOTORRAD_DE_META_699276619682199_3.jpg""]","[""no_videos_found""]",R 1300 RT
644412624990015_1,644413000000000.0,Meta,BMWMotorrad,DE,Inactive,1 Apr 2025 - 3 Jun 2025,"Die neue BMW R 12 G/S ist und bleibt eine Legende – egal, auf welchem Gelände. Entdecke sie jetzt! 🤘#MakeLifeARide #R12GS #SoulFuel #BMWMotorrad","AUF JEDEM GELÄNDE EINE LEGENDE, Jetzt Highlights entdecken",Learn More,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=644412624990015,9342.0,All,18-65+ years old,"[{""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""10""}, {""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""1196""}, {""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""25""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""30""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""1396""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""38""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""57""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""3450""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""104""}, {""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""8""}, {""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""779""}, {""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""26""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""28""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""2184""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""87""}, {""location"": ""Germany"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""6""}, {""location"": ""Germany"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""130""}, {""location"": ""Germany"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""1""}]",summary,"[""250725_BMWMOTORRAD_DE_META_644412624990015_0.jpg"", ""250725_BMWMOTORRAD_DE_META_644412624990015_1.jpg"", ""250725_BMWMOTORRAD_DE_META_644412624990015_2.jpg"", ""250725_BMWMOTORRAD_DE_META_644412624990015_3.jpg""]","[""no_videos_found""]",R 12 G/S
1394633548221364_1,1394630000000000.0,Meta,BMWMotorrad,DE,Inactive,1 Apr 2025 - 9 May 2025,"Die neue BMW R 12 G/S ist und bleibt eine Legende – egal, auf welchem Gelände. Sichere sie Dir jetzt! 🤘#MakeLifeARide #R12GS #SoulFuel #BMWMotorrad","AUF JEDEM GELÄNDE EINE LEGENDE, Die neue BMW R 12 G/S",Get Quote,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=1394633548221364,24.0,All,18-65+ years old,"[{""location"": ""Germany"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""4""}, {""location"": ""Germany"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""9""}, {""location"": ""Germany"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""8""}, {""location"": ""Germany"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""1""}, {""location"": ""Germany"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""1""}, {""location"": ""Germany"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""1""}]",summary,"[""250725_BMWMOTORRAD_DE_META_1394633548221364_0.jpg"", ""250725_BMWMOTORRAD_DE_META_1394633548221364_1.jpg"", ""250725_BMWMOTORRAD_DE_META_1394633548221364_2.jpg"", ""250725_BMWMOTORRAD_DE_META_1394633548221364_3.jpg""]","[""no_videos_found""]",R 12 G/S
1638919570106058_0,1638920000000000.0,Meta,BMWMotorrad,ES,Inactive,9 Jul 2025 - 16 Jul 2025,Oficial Toprak 🇹🇷 ¡listo para todo! #MakeLifeARide #R1300RT #Stunt #BMWMotorrad,"BMW Motorrad España, Product/service, 250,725 people like this",Like Page,['Facebook'],https://www.facebook.com/ads/library/?id=1638919570106058,4455.0,All,18-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""583""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""135""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""5""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""864""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""144""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""872""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""92""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""330""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""61""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""10""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""1251""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""123""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""2""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""88""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""24""}]",single,[],"[""250725_BMWMOTORRAD_ES_META_1638919570106058_0.mp4"", ""250725_BMWMOTORRAD_ES_META_1638919570106058_1.mp4""]",R 1300 RT
1056392915979917_0,1056390000000000.0,Meta,BMWMotorrad,ES,Inactive,19 Jun 2025 - 21 Jun 2025,El camino compartido es bueno… ¡pero es aún mejor sobre la nueva BMW R 1300 RT! 😍#MakeLifeARide #R1300RT #BMWMotorrad,,,['Instagram'],https://www.facebook.com/ads/library/?id=1056392915979917,12150.0,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""22""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""1569""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""167""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""27""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""1382""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""134""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""45""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""3274""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""221""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""14""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""1202""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""126""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""53""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""3027""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""214""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""33""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""721""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""147""}]",single,[],"[""no_videos_found""]",R 1300 RT
2224394744647297_0,2224390000000000.0,Meta,BMWMotorrad,ES,Inactive,19 Jun 2025 - 20 Jun 2025,¿Qué es lo que más te gusta de la nueva R 1300 RT? 🤔👇#MakeLifeARide #R1300RT #BMWMotorrad,,,['Instagram'],https://www.facebook.com/ads/library/?id=2224394744647297,14538.0,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""22""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""1981""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""66""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""30""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""2238""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""55""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""39""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""3656""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""119""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""17""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""1404""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""62""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""49""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""3926""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""118""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""12""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""664""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""31""}]",single,[],"[""no_videos_found""]",R 1300 RT
3793217890968455_0,3793220000000000.0,Meta,BMWMotorrad,ES,Inactive,30 May 2025 - 1 Jun 2025,Descubre la nueva BMW R 1300 RT: Imponente en cada viaje.  😎,Suscríbete gratis,Learn More,['Facebook'],https://www.facebook.com/ads/library/?id=3793217890968455,23920.0,All,24-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""11""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""950""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""51""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""20""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""1902""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""65""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""49""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""8870""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""320""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""31""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""3837""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""170""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""63""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""7864""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""255""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""6""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""73""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""5""}]",single,"[""250725_BMWMOTORRAD_ES_META_3793217890968455_0.jpg"", ""250725_BMWMOTORRAD_ES_META_3793217890968455_1.jpg"", ""250725_BMWMOTORRAD_ES_META_3793217890968455_2.jpg"", ""250725_BMWMOTORRAD_ES_META_3793217890968455_3.jpg"", ""250725_BMWMOTORRAD_ES_META_3793217890968455_4.jpg""]","[""no_videos_found""]",R 1300 RT
1413934169728766_0,1413930000000000.0,Meta,BMWMotorrad,ES,Inactive,30 May 2025 - 1 Jun 2025,Descubre la nueva BMW R 1300 RS  🔥,Suscríbete gratis,Learn More,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=1413934169728766,56711.0,All,24-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""39""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""5959""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""143""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""90""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""11528""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""218""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""78""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""11631""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""362""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""45""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""3181""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""275""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""187""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""20996""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""495""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""7""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""356""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""13""}]",single,"[""250725_BMWMOTORRAD_ES_META_1413934169728766_0.jpg"", ""250725_BMWMOTORRAD_ES_META_1413934169728766_1.jpg"", ""250725_BMWMOTORRAD_ES_META_1413934169728766_2.jpg"", ""250725_BMWMOTORRAD_ES_META_1413934169728766_3.jpg"", ""250725_BMWMOTORRAD_ES_META_1413934169728766_4.jpg""]","[""no_videos_found""]",R 1300 RS
1867640660675836_0,1867640000000000.0,Meta,BMWMotorrad,ES,Inactive,30 Apr 2025 - 1 May 2025 · Total active time 14 hrs,Descubre el futuro de la conducción deportiva con la nueva BMW R 1300 RS. Una touring versátil que transforma cada viaje largo y cada acelerón en pura adrenalina.Más info aquí: https://www.bmw-motorrad.es/es/models/sport/r1300rs.html?tl=soc-face-sopc-pro-mn-.-post-.-.-.-b3df42466b29#MakeLifeARide #R1300RS #BMWMotorrad__Mejorado con IA.,"WWW.BMW-MOTORRAD.ES, Nueva BMW R 1300 RS. Convierte tu viaje en un evento deportivo",Watch more,['Facebook'],https://www.facebook.com/ads/library/?id=1867640660675836,21348.0,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""7""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""1648""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""142""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""31""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""4907""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""232""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""28""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""4085""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""577""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""13""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""1830""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""713""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""67""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""6854""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""411""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""2""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""108""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""27""}]",single,[],"[""250725_BMWMOTORRAD_ES_META_1867640660675836_0.mp4"", ""250725_BMWMOTORRAD_ES_META_1867640660675836_1.mp4""]",R 1300 RS
1682642503130587_0,1682640000000000.0,Meta,BMWMotorrad,ES,Inactive,30 Apr 2025 - 1 May 2025 · Total active time 14 hrs,"Con la nueva BMW R 1300 RT nace un nuevo icono de motocicletas touring: una obra maestra tecnológica de diseño deportivo perfecta para conducir con una o dos personas.Diseñada para el confort en largas distancias y repleta de innovaciones de vanguardia, ofrece una experiencia de conducción sin fisuras. Desde el Asistente de Cambio Automático (ASA) hasta la Adaptación Dinámica del Chasis (DCA), permanecerás totalmente conectado a la carretera, sin importar dónde te lleve el viaje.Más info en: https://www.bmw-motorrad.es/es/models/tour/r1300rt.html?tl=soc-face-sopc-pro-mn-.-post-.-.-.-46c42e4aca25#MakeLifeARide #R1300RT #BMWMotorrad__Mejorado con IA.","WWW.BMW-MOTORRAD.ES, Nueva BMW R 1300 RT. Descubre nuevos horizontes",Watch more,['Facebook'],https://www.facebook.com/ads/library/?id=1682642503130587,23579.0,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""8""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""681""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""50""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""20""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""2373""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""61""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""33""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""7881""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""164""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""15""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""2166""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""113""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""65""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""8702""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""182""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""64""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""8""}]",single,[],"[""250725_BMWMOTORRAD_ES_META_1682642503130587_0.mp4"", ""250725_BMWMOTORRAD_ES_META_1682642503130587_1.mp4""]",R 1300 RT
705707328479452_0,705707000000000.0,Meta,BMWMotorrad,ES,Inactive,24 Apr 2025 - 1 May 2025,Echa un vistazo a la NUEVA BMW R 12 G/S: Renace el espíritu de la R 80 G/S.  😎,Suscríbete gratis,Learn More,['Facebook'],https://www.facebook.com/ads/library/?id=705707328479452,40948.0,All,24-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""47""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""4177""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""195""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""82""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""8143""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""298""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""81""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""8053""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""665""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""35""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""2486""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""645""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""208""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""13621""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""580""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""16""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""291""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""26""}]",single,"[""250725_BMWMOTORRAD_ES_META_705707328479452_0.jpg"", ""250725_BMWMOTORRAD_ES_META_705707328479452_1.jpg"", ""250725_BMWMOTORRAD_ES_META_705707328479452_2.jpg"", ""250725_BMWMOTORRAD_ES_META_705707328479452_3.jpg"", ""250725_BMWMOTORRAD_ES_META_705707328479452_4.jpg""]","[""no_videos_found""]",R 12 G/S
